model,config_id,fold,hidden_dim,num_layers,heads,dropout,lr,weight_decay,train_acc,train_f1,train_mae,train_mse,train_rmse,val_acc,val_f1,val_mae,val_mse,val_rmse,test_acc,test_f1,test_mae,test_mse,test_rmse
GCN,72,2,128,3,1,0.0,0.001,0.0,0.582392831488854,0.5772285689116436,0.835214337022292,1.670428674044584,1.2924506466571881,0.5845629413196981,0.5792572023246452,0.8308741173606038,1.6617482347212076,1.2890881407883665,0.5798383169377618,0.5744999531121454,0.8403233661244764,1.680646732248953,1.2963975980573834
GCN,73,0,128,3,1,0.0,0.001,0.0005,0.5847618583812214,0.5800830582465275,0.8304762832375572,1.6609525664751144,1.2887794871408818,0.5803749695641588,0.5760081675135793,0.8392500608716825,1.678500121743365,1.2955694198858527,0.5769635343618513,0.5723203089143438,0.8460729312762973,1.6921458625525947,1.3008250699277726
GCN,73,1,128,3,1,0.0,0.001,0.0005,0.570809389305542,0.5708003949944349,0.8583812213889159,1.7167624427778319,1.3102528163594351,0.5634769905040176,0.5634488057885638,0.873046018991965,1.74609203798393,1.3213977591868127,0.5648083216456288,0.5648081193563713,0.8703833567087425,1.740766713417485,1.3193811857903253
GCN,73,2,128,3,1,0.0,0.001,0.0005,0.5762202174415915,0.5722704108777131,0.8475595651168171,1.6951191302336341,1.301967407515885,0.5765278792305819,0.5728829241380831,0.8469442415388362,1.6938884830776724,1.3014947111216673,0.5767799746761468,0.5730581453151742,0.8464400506477062,1.6928801012954124,1.3011072597197406
GCN,74,0,128,3,1,0.0,0.0003,0.0,0.5309608454270965,0.47729082048450366,0.9380783091458069,1.8761566182916138,1.369728665937752,0.5316776235695154,0.47906522867020696,0.936644752860969,1.873289505721938,1.3686816670511583,0.5287517531556802,0.4746951051992325,0.9424964936886395,1.884992987377279,1.3729504679256566
GCN,74,1,128,3,1,0.0,0.0003,0.0,0.5352464205707607,0.5127440276975039,0.9295071588584786,1.8590143177169571,1.3634567531524266,0.534599464329194,0.5116239429659728,0.9308010713416118,1.8616021426832237,1.3644054172727487,0.5369915848527349,0.5148415924133616,0.9260168302945302,1.8520336605890604,1.3608944340355942
GCN,74,2,128,3,1,0.0,0.0003,0.0,0.516210721112288,0.4720065726419156,0.967578557775424,1.935157115550848,1.3910992471965644,0.5135622108595082,0.47050190355677346,0.9728755782809837,1.9457511565619674,1.3949018447768888,0.5127301061653843,0.4690053417241703,0.9745397876692315,1.949079575338463,1.3960944005827338
GCN,75,0,128,3,1,0.0,0.0003,0.0005,0.5149995130028245,0.4577318838099216,0.9700009739943508,1.9400019479887016,1.392839527005427,0.5135622108595082,0.45752475909334245,0.9728755782809837,1.9457511565619674,1.3949018447768888,0.5149992208196976,0.45781461124039846,0.9700015583606046,1.9400031167212093,1.3928399465556727
GCN,75,1,128,3,1,0.0,0.0003,0.0005,0.5262978474724846,0.4986872713317232,0.9474043050550307,1.8948086101100614,1.3765204720998745,0.5261261261261261,0.4979102816513674,0.9477477477477477,1.8954954954954955,1.376769950098961,0.5308555399719496,0.5040443291168,0.938288920056101,1.876577840112202,1.3698824183528315
GCN,75,2,128,3,1,0.0,0.0003,0.0005,0.5262183912244177,0.4726793034271029,0.9475632175511646,1.8951264351023291,1.376635912324798,0.5229607986364743,0.4682100971634898,0.9540784027270514,1.9081568054541027,1.3813604907677441,0.5288984123892081,0.4760690436207399,0.9422031752215837,1.8844063504431674,1.3727368103329813
GCN,76,0,128,3,1,0.3,0.001,0.0,0.5645027758838999,0.5438279170127739,0.8709944482322003,1.7419888964644006,1.3198442697774615,0.5534940345751157,0.5321919028091483,0.8930119308497687,1.7860238616995374,1.3364220372694913,0.5613409693002961,0.5405796731103226,0.8773180613994078,1.7546361227988156,1.324626786230301
GCN,76,1,128,3,1,0.3,0.001,0.0,0.533383656374793,0.4654113389990789,0.933232687250414,1.866465374500828,1.3661864347521637,0.5337716094472851,0.4672769252613187,0.9324567811054297,1.8649135622108595,1.36561838088496,0.5307386629266012,0.4625123596568943,0.9385226741467976,1.8770453482935952,1.3700530457955251
GCN,76,2,128,3,1,0.3,0.001,0.0,0.5389775618783252,0.5244419007588392,0.9220448762433495,1.844089752486699,1.3579726626433608,0.5371804236669101,0.5224294079549643,0.9256391526661797,1.8512783053323594,1.360616884112629,0.5410343820005844,0.5264598866400964,0.9179312359988312,1.8358624719976624,1.3549400252401071
GCN,77,0,128,3,1,0.3,0.001,0.0005,0.5267726697185157,0.44627412596227833,0.9464546605629688,1.8929093211259376,1.3758304114700828,0.5249573898222547,0.44433422176627596,0.9500852203554906,1.9001704407109812,1.3784666991664982,0.5295114539504441,0.4497512272765192,0.9409770920991117,1.8819541841982235,1.3718433526457106
GCN,77,1,128,3,1,0.3,0.001,0.0005,0.5287693581377229,0.48366090348191726,0.9424612837245544,1.8849225674491088,1.3729248222131862,0.5314828341855369,0.48787876949032905,0.9370343316289262,1.8740686632578525,1.3689662754275038,0.5283816425120773,0.4840814066738701,0.9432367149758454,1.8864734299516908,1.373489508497131
GCN,77,2,128,3,1,0.3,0.001,0.0005,0.5504218561671353,0.5392104838167017,0.8991562876657292,1.7983125753314584,1.341011773002556,0.5541757974190407,0.5426638641480079,0.8916484051619187,1.7832968103238374,1.3354013667522724,0.5550404207655596,0.5437398435103951,0.8899191584688809,1.7798383169377618,1.33410581174724
GCN,78,0,128,3,1,0.3,0.0003,0.0,0.5359525664751145,0.5071160946802442,0.9280948670497711,1.8561897340995421,1.3624205423067952,0.5325054784514244,0.5034795421058597,0.9349890430971513,1.8699780861943025,1.3674714206133534,0.5345566464079788,0.5052914083317392,0.9308867071840424,1.8617734143680849,1.3644681800496796
GCN,78,1,128,3,1,0.3,0.0003,0.0,0.5336271549625012,0.5163454187641482,0.9327456900749975,1.865491380149995,1.3658299235812617,0.5336255174093012,0.5173223663652766,0.9327489651813976,1.8654979303627952,1.365832321466583,0.5316931587969456,0.5153717095939496,0.9366136824061088,1.8732273648122175,1.368658965853882
GCN,78,2,128,3,1,0.3,0.0003,0.0,0.5403654869303725,0.5154706994074959,0.9192690261392551,1.8385380522785102,1.3559270084626642,0.5406866325785245,0.5153979196956259,0.9186267348429511,1.8372534696859022,1.3554532340460523,0.5377617609817863,0.5122154134532272,0.9244764780364274,1.8489529560728548,1.3597620953949463
