model,fold,num_layers,hidden_dim,heads,lr,test_mse,test_mae,test_rmse
GAT,0,3,32,8,0.1,2.0742313861846924,1.2045183181762695,1.440219214628347
GAT,0,3,32,8,0.001,134.8549346923828,9.349946022033691,11.6127057438128
GAT,0,3,64,2,0.01,178977.3125,367.4720764160156,423.05710311966163
GAT,0,3,64,2,0.1,2.069241762161255,1.2319049835205078,1.43848592699451
GAT,0,3,64,2,0.001,833908.125,793.449462890625,913.1857012678199
GAT,0,3,64,4,0.01,165785.5,353.5036926269531,407.16765588636827
GAT,0,3,64,4,0.1,2.0762078762054443,1.1999776363372803,1.4409052280443166
GAT,0,3,64,4,0.001,1174453.5,942.7833251953125,1083.7220584633312
GAT,0,3,64,8,0.01,888440.0,821.742919921875,942.5709522364881
GAT,0,3,64,8,0.1,2.5563127994537354,1.4776222705841064,1.5988473346300875
GAT,0,3,64,8,0.001,1198572.125,952.7332763671875,1094.7931882323712
GAT,0,4,16,2,0.01,53512.921875,200.7029571533203,231.32860150660142
GAT,0,4,16,2,0.1,156.637451171875,9.957871437072754,12.515488451190189
GAT,0,4,16,2,0.001,40891.0703125,176.8099822998047,202.2154057249348
GAT,0,4,16,4,0.01,465996.25,595.34912109375,682.6391799479429
GAT,0,4,16,4,0.1,2.070026159286499,1.2398951053619385,1.4387585479455887
GAT,0,4,16,4,0.001,30752.83203125,151.8869171142578,175.3648540365201
GAT,0,4,16,8,0.01,114218.75,293.2952880859375,337.96264586489434
GAT,0,4,16,8,0.1,2.0695223808288574,1.223363995552063,1.4385834632821473
GAT,0,4,16,8,0.001,56658.19921875,207.44735717773438,238.02982842230088
GAT,0,4,32,2,0.01,6396.15625,70.46395111083984,79.97597295438175
GAT,0,4,32,2,0.1,2.071078062057495,1.2450854778289795,1.4391240606902156
GAT,0,4,32,2,0.001,24696.193359375,137.54908752441406,157.1502254512382
GAT,0,4,32,4,0.01,1194054.375,952.8126831054688,1092.727951047286
GAT,0,4,32,4,0.1,2.071043014526367,1.2144702672958374,1.4391118839500865
GAT,0,4,32,4,0.001,450199.0625,585.9060668945312,670.9687492722742
GAT,0,4,32,8,0.01,11997.2685546875,94.51704406738281,109.53204350639817
GAT,0,4,32,8,0.1,2.5433361530303955,1.0206023454666138,1.5947840458916045
GAT,0,4,32,8,0.001,47927.67578125,189.76763916015625,218.9239040882699
GAT,0,4,64,2,0.01,427348.90625,570.1643676757812,653.719287041464
GAT,0,4,64,2,0.1,2.084312677383423,1.1860431432724,1.4437148878443495
GAT,0,4,64,2,0.001,407562.1875,555.2080078125,638.4059738912223
GAT,0,4,64,4,0.01,69639.921875,230.73866271972656,263.8937700571955
GAT,0,4,64,4,0.1,2.1848278045654297,1.1089202165603638,1.4781163027872433
GAT,0,4,64,4,0.001,899609.8125,827.0659790039062,948.4776288874715
GAT,0,4,64,8,0.01,113934.2578125,293.1224060058594,337.5414905052414
GAT,0,4,64,8,0.1,2.0828988552093506,1.2712763547897339,1.44322515748907
GAT,0,4,64,8,0.001,407518.90625,555.0297241210938,638.3720750863089
GAT,1,2,16,2,0.01,1085898.375,904.5049438476562,1042.064477371722
GAT,1,2,16,2,0.1,1818928.25,1172.2552490234375,1348.6764808507635
GAT,1,2,16,2,0.001,2694550.75,1427.6533203125,1641.508681061419
GAT,1,2,16,4,0.01,12669434.0,3092.726806640625,3559.4148395487705
GAT,1,2,16,4,0.1,38.76957321166992,6.057034969329834,6.226521758708462
GAT,1,2,16,4,0.001,463484.28125,590.52099609375,680.7967987953527
GAT,1,2,16,8,0.01,2425554.5,1354.8477783203125,1557.4191792834708
GAT,1,2,16,8,0.1,2.091548204421997,1.2708152532577515,1.4462185880502287
GAT,1,2,16,8,0.001,936641.875,836.7799682617188,967.8026012570951
GAT,1,2,32,2,0.01,9768622.0,2716.568115234375,3125.479483215335
GAT,1,2,32,2,0.1,15.433136940002441,3.653935194015503,3.9285031424198253
GAT,1,2,32,2,0.001,11851689.0,2992.149169921875,3442.628211120103
GAT,1,2,32,4,0.01,608675.4375,676.7886352539062,780.1765425209861
GAT,1,2,32,4,0.1,2.081914186477661,1.2349907159805298,1.4428839823345678
GAT,1,2,32,4,0.001,651976.3125,699.0333862304688,807.4505015788893
GAT,1,2,32,8,0.01,146278.984375,333.1685791015625,382.4643569994464
GAT,1,2,32,8,0.1,2.7575478553771973,1.523555874824524,1.6605865997824978
GAT,1,2,32,8,0.001,8718623.0,2565.347900390625,2952.7314473212764
GAT,1,2,64,2,0.01,2168285.25,1281.51318359375,1472.5098471657159
GAT,1,2,64,2,0.1,41.565040588378906,6.283561706542969,6.447095515686029
GAT,1,2,64,2,0.001,530565.375,633.6265258789062,728.3991865728572
GAT,1,2,64,4,0.01,8841.525390625,83.13235473632812,94.02938578245102
GAT,1,2,64,4,0.1,68.72089385986328,8.1632719039917,8.289806623791852
GAT,1,2,64,4,0.001,7856217.5,2436.234130859375,2802.8944860625775
GAT,1,2,64,8,0.01,93234.828125,264.6141357421875,305.3437867797542
GAT,1,2,64,8,0.1,194.94253540039062,13.88742733001709,13.962182329435132
GAT,1,2,64,8,0.001,8861653.0,2587.180419921875,2976.852868382984
GAT,1,3,16,2,0.01,32562.212890625,156.02023315429688,180.45002879086775
GAT,1,3,16,2,0.1,372952.34375,530.1552124023438,610.698242792625
GAT,1,3,16,2,0.001,19477002.0,3840.2919921875,4413.275654205162
GAT,1,3,16,4,0.01,31943.9765625,156.3804931640625,178.72877933477866
GAT,1,3,16,4,0.1,38.79592514038086,6.059209823608398,6.228637502727291
GAT,1,3,16,4,0.001,272032.46875,455.03485107421875,521.5673194804291
GAT,1,3,16,8,0.01,77411.609375,241.01263427734375,278.2294186009093
GAT,1,3,16,8,0.1,2.0926647186279297,1.2727456092834473,1.4466045481153202
GAT,1,3,16,8,0.001,367601.21875,527.0115966796875,606.3012607194546
GAT,1,3,32,2,0.01,703958.3125,728.8591918945312,839.0222359985461
GAT,1,3,32,2,0.1,2.087038278579712,1.2114622592926025,1.444658533557225
GAT,1,3,32,2,0.001,3512555.75,1628.3231201171875,1874.1813546185972
GAT,1,3,32,4,0.01,658863.5,704.7428588867188,811.7040716911551
GAT,1,3,32,4,0.1,2.082928419113159,1.2252821922302246,1.443235399757489
GAT,1,3,32,4,0.001,1354791.5,1011.0050659179688,1163.9551108182823
GAT,1,3,32,8,0.01,163681.609375,352.8278503417969,404.57583884236095
GAT,1,3,32,8,0.1,2.082655191421509,1.2268811464309692,1.443140738605043
GAT,1,3,32,8,0.001,1316391.75,996.47021484375,1147.341165477819
GAT,1,3,64,2,0.01,132673.59375,316.0491027832031,364.243865768526
GAT,1,3,64,2,0.1,2.082602024078369,1.2272238731384277,1.4431223177812647
GAT,1,3,64,2,0.001,8234295.5,2496.1669921875,2869.5462184812427
GAT,1,3,64,4,0.01,954650.0625,850.3455810546875,977.0619542792565
GAT,1,3,64,4,0.1,2.082293748855591,1.243474006652832,1.4430155054106628
GAT,1,3,64,4,0.001,3161500.5,1546.7841796875,1778.0608819722681
GAT,1,3,64,8,0.01,148144.765625,335.27978515625,384.89578540820634
GAT,1,3,64,8,0.1,2.081932544708252,1.2343811988830566,1.4428903439652827
GAT,1,3,64,8,0.001,499167.71875,613.3419799804688,706.5180243631439
GAT,1,4,16,2,0.01,60527.6171875,214.6262664794922,246.0236110366239
GAT,1,4,16,2,0.1,28.86623191833496,5.175358295440674,5.372730396952276
GAT,1,4,16,2,0.001,52698.20703125,198.5709686279297,229.56090048449016
GAT,1,4,16,4,0.01,360342.3125,523.1017456054688,600.2851926376329
GAT,1,4,16,4,0.1,2.0848162174224854,1.2176319360733032,1.4438892677149746
GAT,1,4,16,4,0.001,546333.75,641.7517700195312,739.1439305033898
GAT,1,4,16,8,0.01,12890742.0,3120.90966796875,3590.367947717894
GAT,1,4,16,8,0.1,2.08256459236145,1.2274723052978516,1.4431093487194413
GAT,1,4,16,8,0.001,1469176.875,1055.4239501953125,1212.0960667372863
GAT,1,4,32,2,0.01,242735.375,427.2478332519531,492.6818192302208
GAT,1,4,32,2,0.1,2.08204984664917,1.2321655750274658,1.442930991644843
GAT,1,4,32,2,0.001,680285.4375,718.0281982421875,824.7941788713109
GAT,1,4,32,4,0.01,2326.595458984375,40.6466064453125,48.2347951066901
GAT,1,4,32,4,0.1,2.082615375518799,1.227136254310608,1.4431269436604663
GAT,1,4,32,4,0.001,1243077.75,968.7410278320312,1114.933966654528
GAT,1,4,32,8,0.01,446555.28125,580.1818237304688,668.2479190016232
GAT,1,4,32,8,0.1,2.1243650913238525,1.308472990989685,1.457520185563086
GAT,1,4,32,8,0.001,87322.3671875,255.93275451660156,295.50358235984214
GAT,1,4,64,2,0.01,585077.875,665.8206176757812,764.9038338248803
GAT,1,4,64,2,0.1,2.083719253540039,1.2514199018478394,1.4435093534646872
GAT,1,4,64,2,0.001,710650.8125,733.9093017578125,843.0010750289705
GAT,1,4,64,4,0.01,293761.9375,470.3266906738281,541.9980973213836
GAT,1,4,64,4,0.1,2.0942599773406982,1.2753369808197021,1.447155823448428
GAT,1,4,64,4,0.001,4483.96826171875,57.294368743896484,66.96243918585067
GAT,1,4,64,8,0.01,829866.6875,793.0442504882812,910.9701902367607
GAT,1,4,64,8,0.1,2.083648443222046,1.2511268854141235,1.443484826114236
GAT,1,4,64,8,0.001,105789.484375,281.9893798828125,325.25295444469066
GAT,2,2,16,2,0.01,156714.65625,342.58074951171875,395.87202003930514
GAT,2,2,16,2,0.1,1901190.625,1197.6055908203125,1378.8366926507288
GAT,2,2,16,2,0.001,277626.875,456.0955505371094,526.9030983017656
GAT,2,2,16,4,0.01,60068.6328125,212.07034301757812,245.08903037977854
GAT,2,2,16,4,0.1,7.146615982055664,2.4613544940948486,2.6733155410567724
GAT,2,2,16,4,0.001,580618.75,660.9271240234375,761.9834315784038
GAT,2,2,16,8,0.01,8129532.0,2473.940673828125,2851.2334173125846
GAT,2,2,16,8,0.1,60.088008880615234,7.6200737953186035,7.751645559532197
GAT,2,2,16,8,0.001,13546352.0,3193.67041015625,3680.5369173532276
GAT,2,2,32,2,0.01,253281.65625,437.6980895996094,503.27095708971723
GAT,2,2,32,2,0.1,18.113515853881836,4.011364936828613,4.2559976332091445
GAT,2,2,32,2,0.001,3204513.25,1553.279296875,1790.1154292391316
GAT,2,2,32,4,0.01,16795.974609375,113.15770721435547,129.59928475641755
GAT,2,2,32,4,0.1,2.8083362579345703,1.066007375717163,1.6758091352939244
GAT,2,2,32,4,0.001,8774899.0,2572.40966796875,2962.2456008913236
GAT,2,2,32,8,0.01,1134304.875,923.59765625,1065.037499339812
GAT,2,2,32,8,0.1,98.7232437133789,9.83365535736084,9.935957111087935
GAT,2,2,32,8,0.001,2865675.5,1468.1173095703125,1692.8306176342628
GAT,2,2,64,2,0.01,629854.25,688.85302734375,793.6335741385946
GAT,2,2,64,2,0.1,2.088203191757202,1.3068631887435913,1.4450616567320587
GAT,2,2,64,2,0.001,138523.6875,325.3959045410156,372.18770465989337
GAT,2,2,64,4,0.01,4339744.0,1808.787109375,2083.205222727708
GAT,2,2,64,4,0.1,102.24237823486328,10.01098918914795,10.111497329024187
GAT,2,2,64,4,0.001,477882.46875,602.0511474609375,691.2904373344102
GAT,2,2,64,8,0.01,18487.88671875,116.87554168701172,135.97016848834895
GAT,2,2,64,8,0.1,178.80897521972656,13.29610824584961,13.371947323397837
GAT,2,2,64,8,0.001,3199403.75,1553.6771240234375,1788.6877172944414
GAT,2,3,16,2,0.01,6648932.0,2236.927978515625,2578.5523070125996
GAT,2,3,16,2,0.1,16.71837615966797,3.833524465560913,4.088811093663777
GAT,2,3,16,2,0.001,7491158.5,2376.028564453125,2736.9980818407603
GAT,2,3,16,4,0.01,5480.7880859375,63.24016189575195,74.03234486315762
GAT,2,3,16,4,0.1,2.0227420330047607,1.223512887954712,1.4222313570600111
GAT,2,3,16,4,0.001,1192910.125,948.0010986328125,1092.204250586858
GAT,2,3,16,8,0.01,1823594.375,1172.9388427734375,1350.4052632450748
GAT,2,3,16,8,0.1,2.026624917984009,1.195326566696167,1.4235957705697249
GAT,2,3,16,8,0.001,562677.25,653.0935668945312,750.1181573592256
GAT,2,3,32,2,0.01,472862.75,596.085205078125,687.6501654184343
GAT,2,3,32,2,0.1,2.0238401889801025,1.204858422279358,1.422617372655101
GAT,2,3,32,2,0.001,104747.125,279.93255615234375,323.64660511119223
GAT,2,3,32,4,0.01,292454.15625,468.4164733886719,540.7903070969376
GAT,2,3,32,4,0.1,2.02419114112854,1.2321772575378418,1.42274071465202
GAT,2,3,32,4,0.001,119.56402587890625,9.199655532836914,10.934533637924677
GAT,2,3,32,8,0.01,1680.2838134765625,34.9781494140625,40.99126508753496
GAT,2,3,32,8,0.1,2.029820442199707,1.2475507259368896,1.4247176710491476
GAT,2,3,32,8,0.001,13891.0234375,102.3189468383789,117.86018597261757
GAT,2,3,64,2,0.01,220745.9375,406.8930969238281,469.83607513685024
GAT,2,3,64,2,0.1,2.0229623317718506,1.2254818677902222,1.4223088032392441
GAT,2,3,64,2,0.001,562252.3125,650.0724487304688,749.8348568184864
GAT,2,3,64,4,0.01,25930838.0,4417.83203125,5092.233105426341
GAT,2,3,64,4,0.1,2.0249104499816895,1.2005583047866821,1.422993482058751
GAT,2,3,64,4,0.001,2546860.5,1385.8934326171875,1595.8886239333872
GAT,2,3,64,8,0.01,4576.56640625,57.59023666381836,67.65032450956906
GAT,2,3,64,8,0.1,3.6164567470550537,1.7132079601287842,1.9016983848799613
GAT,2,3,64,8,0.001,1445353.25,1042.3759765625,1202.2284516679847
GAT,2,4,16,2,0.01,533690.5625,635.486083984375,730.5412804900213
GAT,2,4,16,2,0.1,16.25852394104004,3.7730698585510254,4.032186000303066
GAT,2,4,16,2,0.001,12373.2060546875,95.2841567993164,111.23491382964029
GAT,2,4,16,4,0.01,365625.59375,523.8251953125,604.6698220930164
GAT,2,4,16,4,0.1,2.0224664211273193,1.2177422046661377,1.4221344595808512
GAT,2,4,16,4,0.001,251953.25,434.2661437988281,501.9494496460774
GAT,2,4,16,8,0.01,1583770.25,1091.4898681640625,1258.4793403151282
GAT,2,4,16,8,0.1,2.0244638919830322,1.2332767248153687,1.4228365654505202
GAT,2,4,16,8,0.001,995122.0625,864.7301025390625,997.5580496893401
GAT,2,4,32,2,0.01,161127.0625,349.2037658691406,401.40635582910244
GAT,2,4,32,2,0.1,2.0226361751556396,1.222269892692566,1.4221941411620425
GAT,2,4,32,2,0.001,90253.640625,260.3204650878906,300.42243695336737
GAT,2,4,32,4,0.01,3581.683349609375,52.66545104980469,59.847166596334155
GAT,2,4,32,4,0.1,2.022881269454956,1.21066415309906,1.422280306217785
GAT,2,4,32,4,0.001,10648.2080078125,90.45942687988281,103.19015460698031
GAT,2,4,32,8,0.01,569152.0,653.7437133789062,754.421632775731
GAT,2,4,32,8,0.1,2.050311803817749,1.1597392559051514,1.4318909888038784
GAT,2,4,32,8,0.001,306670.46875,481.4308166503906,553.77835706174
GAT,2,4,64,2,0.01,168560.0,357.3464660644531,410.560592361225
GAT,2,4,64,2,0.1,2.3260583877563477,1.0262192487716675,1.5251420877270248
GAT,2,4,64,2,0.001,428213.4375,566.650390625,654.3801933891336
GAT,2,4,64,4,0.01,516337.375,622.5787353515625,718.5661938889137
GAT,2,4,64,4,0.1,2.0357890129089355,1.257863163948059,1.4268107838493986
GAT,2,4,64,4,0.001,198102.625,385.3608093261719,445.08721055541463
GAT,2,4,64,8,0.01,49074.08984375,193.20726013183594,221.5267248973586
GAT,2,4,64,8,0.1,2.031721353530884,1.184302568435669,1.4253846335396225
GAT,2,4,64,8,0.001,96919.703125,269.0564880371094,311.31929449521755
GAT,3,2,16,2,0.01,44833900.0,5811.51904296875,6695.812124007065
GAT,3,2,16,2,0.1,23.83930015563965,4.668097972869873,4.882550578912588
GAT,3,2,16,2,0.001,1072656.0,898.767333984375,1035.6910736315149
GAT,3,2,16,4,0.01,12040942.0,3013.457763671875,3470.0060518679215
GAT,3,2,16,4,0.1,38.21019744873047,6.01348876953125,6.181439755326462
GAT,3,2,16,4,0.001,28714898.0,4651.169921875,5358.628369275108
GAT,3,2,16,8,0.01,880007.1875,816.2062377929688,938.0869829072356
GAT,3,2,16,8,0.1,39.920108795166016,6.154018878936768,6.318236209193671
GAT,3,2,16,8,0.001,523033.625,628.01416015625,723.2106366750976
GAT,3,2,32,2,0.01,4271600.0,1793.630126953125,2066.7849428520617
GAT,3,2,32,2,0.1,42.42589569091797,6.354347229003906,6.513516384482192
GAT,3,2,32,2,0.001,11607948.0,2955.711669921875,3407.0438799639783
GAT,3,2,32,4,0.01,99216.546875,274.12799072265625,314.9865820554901
GAT,3,2,32,4,0.1,2.5198493003845215,1.0154914855957031,1.5874033200118114
GAT,3,2,32,4,0.001,2521579.75,1381.0772705078125,1587.9482831628995
GAT,3,2,32,8,0.01,95141.3125,269.2017517089844,308.44985410922146
GAT,3,2,32,8,0.1,5.470780849456787,1.8500319719314575,2.338970040307654
GAT,3,2,32,8,0.001,9231737.0,2635.029296875,3038.3773630015085
GAT,3,2,64,2,0.01,59.07049560546875,7.228060245513916,7.685733250996209
GAT,3,2,64,2,0.1,49.19795227050781,6.866569995880127,7.014125196381072
GAT,3,2,64,2,0.001,1637774.25,1108.8109130859375,1279.7555430628147
GAT,3,2,64,4,0.01,3778258.0,1687.7789306640625,1943.7741638369412
GAT,3,2,64,4,0.1,194.21762084960938,13.862520217895508,13.93619822080647
GAT,3,2,64,4,0.001,5872024.5,2102.64501953125,2423.2260521874555
GAT,3,2,64,8,0.01,232450.90625,417.58837890625,482.13162751472754
GAT,3,2,64,8,0.1,12.192913055419922,3.1850826740264893,3.4918351987772738
GAT,3,2,64,8,0.001,9939340.0,2738.2548828125,3152.6718827052077
GAT,3,3,16,2,0.01,4507193.5,1843.475830078125,2123.0151907134345
GAT,3,3,16,2,0.1,10.059666633605957,2.8889524936676025,3.1716977525618604
GAT,3,3,16,2,0.001,1059447.5,893.9780883789062,1029.2946614065381
GAT,3,3,16,4,0.01,956029.4375,846.50537109375,977.7675784663757
GAT,3,3,16,4,0.1,2.595827341079712,1.4858111143112183,1.6111571435088856
GAT,3,3,16,4,0.001,1384945.875,1019.149169921875,1176.837233860316
GAT,3,3,16,8,0.01,747415.75,749.3395385742188,864.5320988835522
GAT,3,3,16,8,0.1,2.053840398788452,1.2489482164382935,1.433122604241679
GAT,3,3,16,8,0.001,573678.3125,657.3348388671875,757.415548097608
GAT,3,3,32,2,0.01,69023.171875,226.96600341796875,262.7226139391126
GAT,3,3,32,2,0.1,2.0490682125091553,1.232822060585022,1.4314566750374094
GAT,3,3,32,2,0.001,1223287.25,961.4059448242188,1106.0231688350837
GAT,3,3,32,4,0.01,290810.53125,468.7366943359375,539.2685149811733
GAT,3,3,32,4,0.1,2.0750820636749268,1.163629412651062,1.4405145135245694
GAT,3,3,32,4,0.001,875374.8125,813.3844604492188,935.614670951669
GAT,3,3,32,8,0.01,491321.21875,609.3790893554688,700.9430923762642
GAT,3,3,32,8,0.1,2.048966407775879,1.2322015762329102,1.4314211147582947
GAT,3,3,32,8,0.001,475631.84375,597.8413696289062,689.6606729037114
GAT,3,3,64,2,0.01,15598.8720703125,107.65643310546875,124.89544455388474
GAT,3,3,64,2,0.1,2.0485646724700928,1.2292462587356567,1.4312807804445964
GAT,3,3,64,2,0.001,2909499.0,1479.7445068359375,1705.7253589016022
GAT,3,3,64,4,0.01,1208141.0,953.1087646484375,1099.1546751936235
GAT,3,3,64,4,0.1,215.0778350830078,14.595538139343262,14.665532212743178
GAT,3,3,64,4,0.001,669321.125,709.1469116210938,818.1204831808087
GAT,3,3,64,8,0.01,1679055.125,1125.534912109375,1295.7835949725556
GAT,3,3,64,8,0.1,2.162017345428467,1.1018555164337158,1.4703800003497283
GAT,3,3,64,8,0.001,1813782.125,1170.1953125,1346.7672868762443
GAT,3,4,16,2,0.01,55623.515625,205.3428955078125,235.8463814117147
GAT,3,4,16,2,0.1,6.691642761230469,2.387258768081665,2.586820975875692
GAT,3,4,16,2,0.001,37365732.0,5307.31494140625,6112.751589914316
GAT,3,4,16,4,0.01,264599.4375,445.4930725097656,514.3922992230736
GAT,3,4,16,4,0.1,2.048558473587036,1.2150018215179443,1.4312786149408634
GAT,3,4,16,4,0.001,267525.03125,447.79486083984375,517.2282196961028
GAT,3,4,16,8,0.01,676397.8125,712.8448486328125,822.4340779053358
GAT,3,4,16,8,0.1,2.0794031620025635,1.2850817441940308,1.442013578993819
GAT,3,4,16,8,0.001,457904.9375,588.0656127929688,676.686735129336
GAT,3,4,32,2,0.01,360428.90625,520.182373046875,600.3573154797066
GAT,3,4,32,2,0.1,2.0487308502197266,1.2305939197540283,1.4313388313812094
GAT,3,4,32,2,0.001,2889.318115234375,47.32355499267578,53.75237776354061
GAT,3,4,32,4,0.01,93557.6796875,264.5680847167969,305.87199886145186
GAT,3,4,32,4,0.1,2.0536530017852783,1.2485018968582153,1.4330572220903386
GAT,3,4,32,4,0.001,88869.3203125,258.96771240234375,298.1095776933374
GAT,3,4,32,8,0.01,328114.5625,496.17193603515625,572.8128512001106
GAT,3,4,32,8,0.1,2.0493977069854736,1.2346214056015015,1.4315717610324232
GAT,3,4,32,8,0.001,125409.9140625,308.1234130859375,354.13262213823225
GAT,3,4,64,2,0.01,131914.671875,314.5287780761719,363.20059454108826
GAT,3,4,64,2,0.1,2.0609428882598877,1.2623823881149292,1.4355984425527522
GAT,3,4,64,2,0.001,1618960.375,1103.7559814453125,1272.3837373214105
GAT,3,4,64,4,0.01,143935.40625,329.9698791503906,379.38819993510606
GAT,3,4,64,4,0.1,3.695030927658081,1.2833037376403809,1.9222463233566298
GAT,3,4,64,4,0.001,61000.81640625,213.23643493652344,246.98343346518203
GAT,3,4,64,8,0.01,10.909745216369629,2.5612902641296387,3.302990344577112
GAT,3,4,64,8,0.1,2.8351967334747314,1.0650969743728638,1.6838042444045362
GAT,3,4,64,8,0.001,495270.0,609.9396362304688,703.7542184598257
GAT,4,2,16,2,0.01,20276064.0,3912.521484375,4502.895068730782
GAT,4,2,16,2,0.1,19.254920959472656,4.148006439208984,4.388042953239252
GAT,4,2,16,2,0.001,40420704.0,5526.48486328125,6357.727896033299
GAT,4,2,16,4,0.01,12133680.0,3031.30029296875,3483.343221676555
GAT,4,2,16,4,0.1,12.811309814453125,3.2885901927948,3.579289009629304
GAT,4,2,16,4,0.001,2956053.5,1491.16650390625,1719.317742594428
GAT,4,2,16,8,0.01,8277526.0,2503.11083984375,2877.068994654108
GAT,4,2,16,8,0.1,80.53355407714844,8.859152793884277,8.974048923264707
GAT,4,2,16,8,0.001,4699653.5,1887.4117431640625,2167.868423129042
GAT,4,2,32,2,0.01,21701476.0,4051.90234375,4658.484302860749
GAT,4,2,32,2,0.1,24.46662139892578,4.734728813171387,4.946374571231518
GAT,4,2,32,2,0.001,13038485.0,3137.732421875,3610.884240736609
GAT,4,2,32,4,0.01,14280922.0,3287.54248046875,3779.010717105735
GAT,4,2,32,4,0.1,3.447359800338745,1.6635487079620361,1.8567067082171984
GAT,4,2,32,4,0.001,3086483.25,1526.765380859375,1756.8389937612383
GAT,4,2,32,8,0.01,482515.625,605.0546875,694.6334465025421
GAT,4,2,32,8,0.1,2.637253761291504,1.0396963357925415,1.6239623644935568
GAT,4,2,32,8,0.001,5591243.5,2057.59033203125,2364.581041114895
GAT,4,2,64,2,0.01,77421.0625,243.30921936035156,278.2464060864039
GAT,4,2,64,2,0.1,23.812545776367188,4.665145397186279,4.879810014372198
GAT,4,2,64,2,0.001,3443823.5,1612.6348876953125,1855.754159364866
GAT,4,2,64,4,0.01,732622.8125,745.1007080078125,855.9338832526728
GAT,4,2,64,4,0.1,13.138922691345215,3.3301589488983154,3.6247651912013854
GAT,4,2,64,4,0.001,11568248.0,2956.586669921875,3401.2127248968122
GAT,4,2,64,8,0.01,310001.28125,483.3412170410156,556.7775868782794
GAT,4,2,64,8,0.1,15.982833862304688,3.7328097820281982,3.9978536569395193
GAT,4,2,64,8,0.001,11010771.0,2883.889404296875,3318.2481823998637
GAT,4,3,16,2,0.01,376887.09375,533.4686279296875,613.9113077228665
GAT,4,3,16,2,0.1,789809.625,772.2630615234375,888.7123409742885
GAT,4,3,16,2,0.001,5141939.5,1972.4288330078125,2267.584507796788
