model,fold,num_layers,hidden_dim,heads,lr,test_mse,test_mae,test_rmse
GAT,1,2,32,2,0.001,3002081.75,1505.7926025390625,1732.6516528142638
GAT,1,2,32,2,0.01,1525455.625,1074.384521484375,1235.0933669160402
GAT,1,2,32,2,0.1,7.076183795928955,2.4481914043426514,2.6601097338134294
GAT,1,2,32,4,0.001,4152846.75,1769.48828125,2037.8534662727839
GAT,1,2,32,4,0.01,4902435.5,1925.8707275390625,2214.1444171507874
GAT,1,2,32,4,0.1,5.264730453491211,2.118072271347046,2.2945000443432577
GAT,1,2,32,8,0.001,9411765.0,2668.144287109375,3067.860003324793
GAT,1,2,32,8,0.01,139572.609375,325.5474548339844,373.5941773836953
GAT,1,2,32,8,0.1,75.30764770507812,8.557205200195312,8.677997908796598
GAT,1,2,64,2,0.001,5930694.5,2117.46142578125,2435.3017266860384
GAT,1,2,64,2,0.01,315810.5,487.4960632324219,561.9701949391978
GAT,1,2,64,2,0.1,2.098506212234497,1.2815136909484863,1.4486221771857895
GAT,1,2,64,4,0.001,371301.5,530.5970458984375,609.3451402940701
GAT,1,2,64,4,0.01,235983.828125,422.8823547363281,485.7816671355559
GAT,1,2,64,4,0.1,5.217347621917725,1.7707209587097168,2.2841514008308916
GAT,1,2,64,8,0.001,103736.6875,281.1667785644531,322.0818024974401
GAT,1,2,64,8,0.01,489736.6875,607.58984375,699.8118943687654
GAT,1,2,64,8,0.1,135.7235870361328,11.560349464416504,11.650046653817864
GAT,1,2,128,2,0.001,4443193.5,1834.053955078125,2107.8883983740693
GAT,1,2,128,2,0.01,456415.03125,588.1429443359375,675.5849548724424
GAT,1,2,128,2,0.1,91.4409408569336,9.452990531921387,9.562475665691055
GAT,1,2,128,4,0.001,25686298.0,4407.330078125,5068.165151215971
GAT,1,2,128,4,0.01,288442.875,467.8704833984375,537.0687805113978
GAT,1,2,128,4,0.1,149.36297607421875,12.135940551757812,12.221414651103968
GAT,1,2,128,8,0.001,15224361.0,3394.184326171875,3901.84071945537
GAT,1,2,128,8,0.01,645730.5625,697.9082641601562,803.5736198382822
GAT,1,2,128,8,0.1,257.8478088378906,15.992683410644531,16.057640201408507
GAT,1,3,32,2,0.001,228827.5625,415.29522705078125,478.359240006922
GAT,1,3,32,2,0.01,3923830.25,1721.5848388671875,1980.8660353491853
GAT,1,3,32,2,0.1,2.0822174549102783,1.2427726984024048,1.4429890695740832
GAT,1,3,32,4,0.001,7903398.5,2443.388916015625,2811.298365524371
GAT,1,3,32,4,0.01,2601419.25,1401.5491943359375,1612.8915803611847
GAT,1,3,32,4,0.1,2.0823237895965576,1.2292771339416504,1.4430259143884276
GAT,1,3,32,8,0.001,75906.09375,238.27096557617188,275.5106055127461
GAT,1,3,32,8,0.01,694941.875,725.5526123046875,833.6317382393739
GAT,1,3,32,8,0.1,2.0873029232025146,1.2621853351593018,1.4447501248321506
GAT,1,3,64,2,0.001,1785142.75,1161.351806640625,1336.0923433655325
GAT,1,3,64,2,0.01,165632.09375,352.93695068359375,406.9792301211451
GAT,1,3,64,2,0.1,2.0825321674346924,1.22769296169281,1.4430981142786836
GAT,1,3,64,4,0.001,1938820.375,1209.9293212890625,1392.4153026306483
GAT,1,3,64,4,0.01,240047.875,427.2342834472656,489.94680833739494
GAT,1,3,64,4,0.1,311.477783203125,17.589651107788086,17.64873318975402
GAT,1,3,64,8,0.001,798848.8125,777.9492797851562,893.7834259483669
GAT,1,3,64,8,0.01,6520142.5,2219.477783203125,2553.456970461809
GAT,1,3,64,8,0.1,2.7895638942718506,1.064073085784912,1.6701987589121992
GAT,1,3,128,2,0.001,786457.375,770.0296630859375,886.8243202574002
GAT,1,3,128,2,0.01,94440.5234375,266.59124755859375,307.31176911647884
GAT,1,3,128,2,0.1,2.0818979740142822,1.2370573282241821,1.4428783642477567
GAT,1,3,128,4,0.001,448491.90625,583.1159057617188,669.6953831780536
GAT,1,3,128,4,0.01,302016.90625,478.7525329589844,549.5606483819597
GAT,1,3,128,4,0.1,2.5903244018554688,1.0312755107879639,1.6094484775398896
GAT,1,3,128,8,0.001,265701.8125,448.9806213378906,515.4627168864884
GAT,1,3,128,8,0.01,275953.03125,457.52960205078125,525.3123178167441
GAT,1,3,128,8,0.1,33317181440.0,158712.09375,182529.9466936864
GAT,1,4,32,2,0.001,45347.1875,185.33438110351562,212.94879079252834
GAT,1,4,32,2,0.01,6676.3310546875,71.88702392578125,81.70881870818779
GAT,1,4,32,2,0.1,2.8203349113464355,1.5365972518920898,1.6793852778163907
GAT,1,4,32,4,0.001,877915.3125,813.8245849609375,936.9713509494301
GAT,1,4,32,4,0.01,278653.875,459.87567138671875,527.8767611857904
GAT,1,4,32,4,0.1,2.104696035385132,1.2892367839813232,1.4507570559487664
GAT,1,4,32,8,0.001,31337.9296875,154.89723205566406,177.02522330871383
GAT,1,4,32,8,0.01,115567.3203125,294.70953369140625,339.9519382390693
GAT,1,4,32,8,0.1,2.0836617946624756,1.251182198524475,1.443489450831725
GAT,1,4,64,2,0.001,117640.328125,299.63446044921875,342.9873585498451
GAT,1,4,64,2,0.01,47.89912414550781,6.436163902282715,6.920919313610571
GAT,1,4,64,2,0.1,2.093050718307495,1.2733895778656006,1.446737957719882
GAT,1,4,64,4,0.001,18537.44140625,117.44867706298828,136.1522728647965
GAT,1,4,64,4,0.01,30596.626953125,151.15057373046875,174.9189153668779
GAT,1,4,64,4,0.1,2.1276278495788574,1.1618249416351318,1.4586390401942686
GAT,1,4,64,8,0.001,516800.0,624.0662841796875,718.8880302244571
GAT,1,4,64,8,0.01,84890.53125,252.3694305419922,291.3597969006706
GAT,1,4,64,8,0.1,2.094397783279419,1.197458267211914,1.4472034353467444
GAT,1,4,128,2,0.001,468833.15625,596.3367919921875,684.7139229269403
GAT,1,4,128,2,0.01,37917.0390625,168.41497802734375,194.72298031434298
GAT,1,4,128,2,0.1,7.062626361846924,2.231755018234253,2.657560227322595
GAT,1,4,128,4,0.001,600905.0,673.033447265625,775.180624112858
GAT,1,4,128,4,0.01,2587.214599609375,43.25687789916992,50.864669463286354
GAT,1,4,128,4,0.1,2.084280490875244,1.2535604238510132,1.4437037406875568
GAT,1,4,128,8,0.001,7.15425968170166,2.3593027591705322,2.6747447881436575
GAT,1,4,128,8,0.01,346270.125,510.7332763671875,588.4472151348837
GAT,1,4,128,8,0.1,1.3178555055499903e+19,3156392960.0,3630227961.919183
GAT,2,2,32,2,0.001,30672654.0,4810.232421875,5538.289808235029
GAT,2,2,32,2,0.01,1745583.125,1145.439453125,1321.2051789937852
GAT,2,2,32,2,0.1,33.33248519897461,5.5955352783203125,5.7734292408389845
GAT,2,2,32,4,0.001,1879237.125,1190.632568359375,1370.8526999645148
GAT,2,2,32,4,0.01,24074.01953125,134.0220184326172,155.15804694327008
GAT,2,2,32,4,0.1,9.468368530273438,2.808896064758301,3.077071421055
GAT,2,2,32,8,0.001,13414545.0,3179.10693359375,3662.587200327113
GAT,2,2,32,8,0.01,261053.484375,444.37457275390625,510.9339334737907
GAT,2,2,32,8,0.1,60.1213264465332,7.6222615242004395,7.753794325782262
GAT,2,2,64,2,0.001,732613.0,745.52734375,855.9281511902736
GAT,2,2,64,2,0.01,6946494.5,2289.56640625,2635.620325464197
GAT,2,2,64,2,0.1,9.140108108520508,2.763439416885376,3.0232611710734663
GAT,2,2,64,4,0.001,5064278.0,1952.8421630859375,2250.3950764254705
GAT,2,2,64,4,0.01,3072268.25,1520.5042724609375,1752.7887066044213
GAT,2,2,64,4,0.1,38.235591888427734,6.017734050750732,6.183493501931391
GAT,2,2,64,8,0.001,2924965.25,1484.632080078125,1710.2529783631426
GAT,2,2,64,8,0.01,80687.4609375,246.0720977783203,284.05538357422483
GAT,2,2,64,8,0.1,191.2534942626953,13.756126403808594,13.829443020696651
GAT,2,2,128,2,0.001,2559790.75,1389.6094970703125,1599.934608038716
GAT,2,2,128,2,0.01,394781.21875,546.4364013671875,628.3161773740989
GAT,2,2,128,2,0.1,8.857625961303711,2.6144139766693115,2.976176399560972
GAT,2,2,128,4,0.001,17108678.0,3589.263916015625,4136.263773020284
GAT,2,2,128,4,0.01,284767.5,463.9702453613281,533.6361119714445
GAT,2,2,128,4,0.1,258.64825439453125,16.01954460144043,16.082545022306988
GAT,2,2,128,8,0.001,6715328.5,2250.49267578125,2591.3950875927817
GAT,2,2,128,8,0.01,314335.375,485.8267517089844,560.656200358116
GAT,2,2,128,8,0.1,83.77027130126953,9.041449546813965,9.15261008135218
GAT,2,3,32,2,0.001,1333753.75,1001.184326171875,1154.8825697879417
GAT,2,3,32,2,0.01,761642.625,756.3150024414062,872.7213902500614
GAT,2,3,32,2,0.1,56.63362121582031,7.3899359703063965,7.525531291265774
GAT,2,3,32,4,0.001,20830.509765625,124.7003173828125,144.32778584051306
GAT,2,3,32,4,0.01,264441.5,445.44525146484375,514.2387577769688
GAT,2,3,32,4,0.1,2.0225672721862793,1.2212291955947876,1.4221699167772743
GAT,2,3,32,8,0.001,2382328.0,1340.238037109375,1543.479186772533
GAT,2,3,32,8,0.01,10294.6611328125,88.72312927246094,101.46260953086363
GAT,2,3,32,8,0.1,2.024921178817749,1.2005207538604736,1.4229972518658456
GAT,2,3,64,2,0.001,915980.5,832.4727783203125,957.0687018182133
GAT,2,3,64,2,0.01,391907.09375,544.321044921875,626.0248347709538
GAT,2,3,64,2,0.1,297.25048828125,17.182199478149414,17.2409538100782
GAT,2,3,64,4,0.001,1478145.875,1055.89404296875,1215.7902265604869
GAT,2,3,64,4,0.01,805136.625,778.0309448242188,897.2940571518347
GAT,2,3,64,4,0.1,2.027005672454834,1.1943237781524658,1.4237294941297078
GAT,2,3,64,8,0.001,3820038.0,1695.2607421875,1954.4917497907225
GAT,2,3,64,8,0.01,123676.3359375,306.14227294921875,351.6764648615258
GAT,2,3,64,8,0.1,2.028390645980835,1.190988302230835,1.4242158003550005
GAT,2,3,128,2,0.001,2568944.75,1391.318603515625,1602.7927969640991
GAT,2,3,128,2,0.01,935.4219970703125,25.619787216186523,30.584669314385476
GAT,2,3,128,2,0.1,2.0224764347076416,1.2188293933868408,1.422137980193076
GAT,2,3,128,4,0.001,69478.90625,229.62416076660156,263.58851691604474
GAT,2,3,128,4,0.01,77019.765625,239.82762145996094,277.52435140902503
GAT,2,3,128,4,0.1,2.0720930099487305,1.140308141708374,1.4394766444610105
GAT,2,3,128,8,0.001,1117802.0,916.3790283203125,1057.2615570425323
GAT,2,3,128,8,0.01,1833152.125,1173.79638671875,1353.9394835072947
GAT,2,3,128,8,0.1,107163721728.0,284084.25,327358.70498277573
GAT,2,4,32,2,0.001,101430.9453125,276.9365234375,318.48225274338284
GAT,2,4,32,2,0.01,31798.384765625,154.19561767578125,178.32101605145985
GAT,2,4,32,2,0.1,2.022749662399292,1.2235933542251587,1.4222340392492692
GAT,2,4,32,4,0.001,48682.578125,191.89279174804688,220.64128835057141
GAT,2,4,32,4,0.01,360016.875,519.85986328125,600.0140623352089
GAT,2,4,32,4,0.1,2.416574716567993,0.999527633190155,1.5545336009774742
GAT,2,4,32,8,0.001,28631.951171875,147.79351806640625,169.20978450395532
GAT,2,4,32,8,0.01,279925.5625,458.0058288574219,529.0799207114177
GAT,2,4,32,8,0.1,2.050168037414551,1.2755955457687378,1.43184078633574
GAT,2,4,64,2,0.001,823131.9375,788.3184204101562,907.2661888883548
GAT,2,4,64,2,0.01,875323.8125,810.879150390625,935.5874157447822
GAT,2,4,64,2,0.1,2.126028299331665,1.1058818101882935,1.4580906348137845
GAT,2,4,64,4,0.001,173093.734375,361.9209899902344,416.0453513440572
GAT,2,4,64,4,0.01,86617.59375,254.35255432128906,294.308670871247
GAT,2,4,64,4,0.1,2.0643410682678223,1.2888720035552979,1.4367814963548988
GAT,2,4,64,8,0.001,1201114.0,951.994140625,1095.9534661654207
GAT,2,4,64,8,0.01,15770.4404296875,108.01053619384766,125.58041419619343
GAT,2,4,64,8,0.1,2.030839443206787,1.2495485544204712,1.42507524124405
GAT,2,4,128,2,0.001,496763.0625,612.4754638671875,704.8142042410893
GAT,2,4,128,2,0.01,11948287.0,2998.820556640625,3456.6294276361186
GAT,2,4,128,2,0.1,2.022801160812378,1.2113828659057617,1.4222521438944566
GAT,2,4,128,4,0.001,164947.828125,351.5818176269531,406.13769601577246
GAT,2,4,128,4,0.01,29166.267578125,149.13499450683594,170.78134435038564
GAT,2,4,128,4,0.1,2.030493974685669,1.1865990161895752,1.4249540254638635
GAT,2,4,128,8,0.001,42334.140625,177.60855102539062,205.7526199711683
GAT,2,4,128,8,0.01,681622.25,715.3031616210938,825.6041727123235
GAT,2,4,128,8,0.1,1.6377417010746753e+19,3511785984.0,4046902149.8853607
GAT,3,2,32,2,0.001,4563.59423828125,56.34287643432617,67.55437986008938
GAT,3,2,32,2,0.01,8192503.0,2485.73291015625,2862.2548803347336
GAT,3,2,32,2,0.1,11.518511772155762,3.105304479598999,3.393893305947575
GAT,3,2,32,4,0.001,438346.3125,575.0552368164062,662.0772707924657
GAT,3,2,32,4,0.01,11281622.0,2913.998779296875,3358.812587805399
GAT,3,2,32,4,0.1,7.072271823883057,2.451552629470825,2.6593743294021355
GAT,3,2,32,8,0.001,80072.8125,246.33541870117188,282.9713987313912
GAT,3,2,32,8,0.01,414251.53125,559.5578002929688,643.6237497560201
GAT,3,2,32,8,0.1,9.39268684387207,2.710078239440918,3.0647490670317645
GAT,3,2,64,2,0.001,4304392.5,1802.2962646484375,2074.702990791694
GAT,3,2,64,2,0.01,1209650.125,952.6619262695312,1099.8409544111366
GAT,3,2,64,2,0.1,68.52410888671875,8.153277397155762,8.2779290216043
GAT,3,2,64,4,0.001,9819893.0,2721.3828125,3133.6708506159353
GAT,3,2,64,4,0.01,439103.59375,574.5550537109375,662.6489219413248
GAT,3,2,64,4,0.1,153.87051391601562,12.321621894836426,12.404455405861864
GAT,3,2,64,8,0.001,15444981.0,3412.072265625,3930.01030533
GAT,3,2,64,8,0.01,1164060.625,937.3251953125,1078.9164124249849
GAT,3,2,64,8,0.1,2.5804243087768555,1.0260803699493408,1.6063699165437753
GAT,3,2,128,2,0.001,621134.4375,685.6210327148438,788.1208267137723
GAT,3,2,128,2,0.01,77958.765625,243.27767944335938,279.2109697433108
GAT,3,2,128,2,0.1,101.19734191894531,9.957367897033691,10.059688957365696
GAT,3,2,128,4,0.001,8729986.0,2565.3837890625,2954.6549713968298
GAT,3,2,128,4,0.01,82320.1171875,247.6406707763672,286.9148256669564
GAT,3,2,128,4,0.1,236.6869659423828,15.317924499511719,15.384634085423768
GAT,3,2,128,8,0.001,52640656.0,6296.27099609375,7255.388066809383
GAT,3,2,128,8,0.01,23391.421875,133.5370635986328,152.9425443589847
GAT,3,2,128,8,0.1,16.368234634399414,3.784187078475952,4.045767496334832
GAT,3,3,32,2,0.001,22060228.0,4074.160888671875,4696.831698070519
GAT,3,3,32,2,0.01,523552.21875,627.0922241210938,723.5690836057051
GAT,3,3,32,2,0.1,2.0502755641937256,1.2384779453277588,1.4318783342846297
GAT,3,3,32,4,0.001,1521243.25,1070.31982421875,1233.3869019898013
GAT,3,3,32,4,0.01,1392045.5,1023.1063842773438,1179.8497785735267
GAT,3,3,32,4,0.1,2.0521557331085205,1.2446157932281494,1.43253472317725
GAT,3,3,32,8,0.001,3642896.5,1657.80859375,1908.63734114158
GAT,3,3,32,8,0.01,378254.5625,534.7822875976562,615.0240340832219
GAT,3,3,32,8,0.1,2.0592989921569824,1.2597025632858276,1.4350257810077778
GAT,3,3,64,2,0.001,1314476.0,995.0074462890625,1146.5059964954391
GAT,3,3,64,2,0.01,105619.0234375,281.1150817871094,324.99080515839216
GAT,3,3,64,2,0.1,2.0490970611572266,1.232991099357605,1.4314667516771833
GAT,3,3,64,4,0.001,1741761.25,1144.26171875,1319.7580270640524
GAT,3,3,64,4,0.01,295989.125,471.18890380859375,544.0488259338495
GAT,3,3,64,4,0.1,107.95828247070312,10.291263580322266,10.390297515985917
GAT,3,3,64,8,0.001,2811027.0,1455.7196044921875,1676.611761857825
GAT,3,3,64,8,0.01,22102532.0,4081.26220703125,4701.33300245792
GAT,3,3,64,8,0.1,2.052485942840576,1.198664903640747,1.4326499721985744
GAT,3,3,128,2,0.001,2833634.0,1462.33203125,1683.340131999472
GAT,3,3,128,2,0.01,55043.6796875,202.67835998535156,234.61389491566777
GAT,3,3,128,2,0.1,2.0505213737487793,1.2394050359725952,1.4319641663633833
GAT,3,3,128,4,0.001,336608.875,504.3385925292969,580.1800367127431
GAT,3,3,128,4,0.01,281257.59375,459.4534606933594,530.3372452977445
GAT,3,3,128,4,0.1,2.0491676330566406,1.2107975482940674,1.4314914016705238
GAT,3,3,128,8,0.001,2721929.0,1432.8585205078125,1649.8269606234467
GAT,3,3,128,8,0.01,252546.90625,435.0877685546875,502.540452351848
GAT,3,3,128,8,0.1,21021740498944.0,3979346.5,4584947.164247806
GAT,3,4,32,2,0.001,74196.2578125,235.33741760253906,272.38990034966423
GAT,3,4,32,2,0.01,86312.7734375,254.30194091796875,293.79035627041947
GAT,3,4,32,2,0.1,2.049164056777954,1.2333769798278809,1.4314901525256658
GAT,3,4,32,4,0.001,1550810.375,1080.5211181640625,1245.315371703088
GAT,3,4,32,4,0.01,907134.875,825.7271728515625,952.4362839581449
GAT,3,4,32,4,0.1,2.053346872329712,1.2477549314498901,1.4329504081892408
GAT,3,4,32,8,0.001,2332.5078125,42.8336067199707,48.296043445607424
GAT,3,4,32,8,0.01,265136.0,446.0491943359375,514.9135849829562
GAT,3,4,32,8,0.1,9.722625732421875,2.844264030456543,3.118112527222498
GAT,3,4,64,2,0.001,260223.234375,441.9457702636719,510.1208037073179
GAT,3,4,64,2,0.01,131440.578125,315.4437561035156,362.54734604600264
GAT,3,4,64,2,0.1,2.050590753555298,1.2045353651046753,1.4319883915574518
GAT,3,4,64,4,0.001,183940.46875,373.05267333984375,428.8828147058355
GAT,3,4,64,4,0.01,641129.0,695.8558959960938,800.7053140825282
GAT,3,4,64,4,0.1,2.050663709640503,1.2399200201034546,1.4320138650308183
GAT,3,4,64,8,0.001,87213.15625,257.3311462402344,295.31873670663026
GAT,3,4,64,8,0.01,110570.1484375,287.62335205078125,332.52089924920506
GAT,3,4,64,8,0.1,2.0760979652404785,1.2816567420959473,1.4408670879857304
GAT,3,4,128,2,0.001,122247.6875,302.6458435058594,349.63936777771465
GAT,3,4,128,2,0.01,162801.4375,349.2314453125,403.4866013884476
GAT,3,4,128,2,0.1,2.048609733581543,1.2296326160430908,1.4312965218924913
GAT,3,4,128,4,0.001,7602.3701171875,74.74539947509766,87.19157136551388
GAT,3,4,128,4,0.01,340.27130126953125,16.80343246459961,18.44644413618872
GAT,3,4,128,4,0.1,2.048814535140991,1.2311971187591553,1.431368064175316
GAT,3,4,128,8,0.001,501767.84375,613.8909301757812,708.3557324889804
GAT,3,4,128,8,0.01,2971.528564453125,46.43857192993164,54.51172868707362
GAT,3,4,128,8,0.1,3.3335127671331357e+19,5010755584.0,5773658084.034017
GAT,4,2,32,2,0.001,26757620.0,4500.98486328125,5172.7768171457
GAT,4,2,32,2,0.01,10437478.0,2808.623779296875,3230.708591006004
GAT,4,2,32,2,0.1,7.093493938446045,2.4522485733032227,2.663361398392273
GAT,4,2,32,4,0.001,2553873.75,1386.5262451171875,1598.0844001491284
GAT,4,2,32,4,0.01,880512.375,816.7762451171875,938.3562090165973
GAT,4,2,32,4,0.1,2.0610227584838867,1.187548041343689,1.4356262600286631
GAT,4,2,32,8,0.001,4037103.0,1745.781494140625,2009.2543393010253
GAT,4,2,32,8,0.01,250587.421875,435.6312561035156,500.58707721534324
GAT,4,2,32,8,0.1,21.57587242126465,4.418925762176514,4.644983575995146
GAT,4,2,64,2,0.001,2391652.0,1347.1551513671875,1546.496686061758
GAT,4,2,64,2,0.01,3308170.5,1582.8658447265625,1818.8376782989735
GAT,4,2,64,2,0.1,36.44236755371094,5.864588260650635,6.03675140731428
GAT,4,2,64,4,0.001,8095832.5,2474.464111328125,2845.3176448333497
GAT,4,2,64,4,0.01,2526236.0,1383.8660888671875,1589.4137283916984
GAT,4,2,64,4,0.1,62.50410842895508,7.775290489196777,7.905953986013015
GAT,4,2,64,8,0.001,7177169.0,2330.689697265625,2679.0238894044974
GAT,4,2,64,8,0.01,239588.109375,424.66754150390625,489.4773839259583
GAT,4,2,64,8,0.1,67.30986022949219,8.078421592712402,8.204258664223854
GAT,4,2,128,2,0.001,1940996.875,1211.9273681640625,1393.1966390283892
GAT,4,2,128,2,0.01,4735794.5,1891.1925048828125,2176.1880663214747
GAT,4,2,128,2,0.1,182.0464324951172,13.416314125061035,13.492458356249138
GAT,4,2,128,4,0.001,10866663.0,2867.177490234375,3296.4621945352264
GAT,4,2,128,4,0.01,63370.2265625,217.9451141357422,251.7344365844689
GAT,4,2,128,4,0.1,87.97574615478516,9.269669532775879,9.379538696267804
GAT,4,2,128,8,0.001,30939452.0,4838.228515625,5562.32433430486
GAT,4,2,128,8,0.01,149190.84375,336.70770263671875,386.2523058183601
GAT,4,2,128,8,0.1,56.668731689453125,7.390518665313721,7.527863686960141
GAT,4,3,32,2,0.001,536227.375,637.6602172851562,732.2754775356061
GAT,4,3,32,2,0.01,76580.84375,241.5866241455078,276.73244072569446
GAT,4,3,32,2,0.1,2.049182891845703,1.220697283744812,1.4314967313430036
