model,config_id,fold,hidden_dim,num_layers,heads,dropout,lr,weight_decay,train_acc,train_f1,train_mae,train_mse,train_rmse,val_acc,val_f1,val_mae,val_mse,val_rmse,test_acc,test_f1,test_mae,test_mse,test_rmse
SAGE,10,2,64,2,1,0.0,0.0003,0.0,0.5109633904330569,0.3778845386214186,0.9780732191338861,1.9561464382677722,1.3986230508138253,0.5084489895300706,0.3735567466369159,0.9831020209398588,1.9662040418797175,1.4022139786351147,0.5093600857115028,0.37548450679721673,0.9812798285769943,1.9625596571539885,1.4009138650016955
SAGE,11,0,64,2,1,0.0,0.0003,0.0005,0.5011079185740722,0.424348361072933,0.9977841628518554,1.995568325703711,1.412645859974718,0.5025079133187241,0.42604888714764416,0.9949841733625517,1.9899683467251035,1.410662378716149,0.5031556802244039,0.4258418752750903,0.9936886395511921,1.9873772791023843,1.4097436926982096
SAGE,11,1,64,2,1,0.0,0.0003,0.0005,0.5195894613811239,0.5043745854146282,0.960821077237752,1.921642154475504,1.3862330808617662,0.5207694180667154,0.5055564223575515,0.9584611638665693,1.9169223277331386,1.384529641334247,0.523472806607449,0.5084830338663187,0.9530543867851021,1.9061087735702043,1.380618982040376
SAGE,11,2,64,2,1,0.0,0.0003,0.0005,0.5168559845136783,0.4964286412149351,0.9662880309726433,1.9325760619452865,1.3901712347568147,0.5166788410031653,0.49559879422868547,0.9666423179936694,1.9332846359873388,1.3904260627546288,0.5186130320444141,0.4985226666207061,0.9627739359111717,1.9255478718223433,1.3876411178047239
SAGE,12,0,64,2,1,0.3,0.001,0.0,0.5129662997954612,0.4440367217455591,0.9740674004090776,1.9481348008181552,1.3957559961605592,0.5121012904796689,0.44393065896015466,0.9757974190406623,1.9515948380813246,1.3969949313012286,0.5063308399563659,0.4364001559291103,0.9873383200872682,1.9746766401745364,1.4052318812831341
SAGE,12,1,64,2,1,0.3,0.001,0.0,0.5538618876010519,0.5092517850938784,0.8922762247978961,1.7845524495957923,1.3358714195594545,0.5395665936206476,0.49279213400530075,0.9208668127587046,1.8417336255174093,1.3571048690198593,0.5467702976468755,0.50121107455242,0.906459404706249,1.812918809412498,1.346446734710474
SAGE,12,2,64,2,1,0.3,0.001,0.0,0.5796291561659179,0.5749180168959707,0.8407416876681642,1.6814833753363283,1.2967202378833795,0.5704894083272462,0.565670564091514,0.8590211833455077,1.7180423666910154,1.310741151673745,0.5671958702639525,0.5625523635731322,0.8656082594720951,1.7312165189441902,1.3157570136405088
SAGE,13,0,64,2,1,0.3,0.001,0.0005,0.5067083860913607,0.3595561556515005,0.9865832278172787,1.9731664556345574,1.4046944349695978,0.5077185293401509,0.3616880894633798,0.9845629413196981,1.9691258826393963,1.4032554587955097,0.5074606513947327,0.3605693248617069,0.9850786972105345,1.970157394421069,1.4036229530828672
SAGE,13,1,64,2,1,0.3,0.001,0.0005,0.5628956852050259,0.5605032852622551,0.8742086295899484,1.7484172591798968,1.3222773004101283,0.562600438276114,0.5602760411470467,0.8747991234477721,1.7495982468955442,1.3227237984158084,0.5606007480130902,0.5583521807935938,0.8787985039738195,1.757597007947639,1.3257439450918262
SAGE,13,2,64,2,1,0.3,0.001,0.0005,0.5540621157334696,0.5273831727663917,0.8918757685330606,1.7837515370661212,1.3355716143532406,0.5552958363769175,0.5285045554065974,0.889408327246165,1.77881665449233,1.3337228552035576,0.556481932404792,0.529817192765592,0.8870361351904159,1.7740722703808318,1.3319430432195034
