timestamp,model,config_id,fold,hidden_dim,num_layers,heads,dropout,lr,weight_decay,train_acc,train_f1,train_mae,train_mse,train_rmse,val_acc,val_f1,val_mae,val_mse,val_rmse,test_acc,test_f1,test_mae,test_mse,test_rmse
2025-12-23T16:58:23.350005,GAT,0,0,64,2,2,0.0,0.001,0.0,0.495690074997565,0.32179378299217126,1.0001095743644688,1.9917088730885362,1.4112791619975604,0.4907718529340151,0.3184490248712701,1.0087168249330412,2.0076941806671535,1.4169312547428523,0.49643525011687706,0.32189660778215845,0.9977793361383824,1.9862085086489014,1.4093290987732074
2025-12-23T16:58:24.041763,GAT,0,1,64,2,2,0.0,0.001,0.0,0.5419061069445797,0.35407122008787023,0.9010665238141619,1.7870117853316452,1.3367916013095105,0.5357195032870709,0.3508549075791809,0.9121499878256635,1.8078889700511322,1.3445776177116486,0.5335047529998441,0.3483062470540972,0.9180691912108462,1.821217079632227,1.3495247606591836
2025-12-23T16:58:24.279367,GAT,0,2,64,2,2,0.0,0.001,0.0,0.5196440093989311,0.29318084867046457,0.9584839962501674,1.9147400075483643,1.3837413080299237,0.5148283418553689,0.29047970338661094,0.9683954224494765,1.9348429510591674,1.3909863231028432,0.5176779974676147,0.29190535231738013,0.9627934157981883,1.9237362423297946,1.386988191128459
2025-12-23T16:58:25.065178,GAT,1,0,64,2,2,0.0,0.001,0.0005,0.5237898120190903,0.3552691201165981,0.9176609525664751,1.800562481737606,1.3418503946929428,0.5199415631848064,0.3527212399073359,0.9252495738982226,1.8156318480642806,1.3474538389363402,0.5205508804737417,0.3532898025321068,0.9229195885928003,1.8098605267258843,1.3453105688746685
2025-12-23T16:58:25.383678,GAT,1,1,64,2,2,0.0,0.001,0.0005,0.5188102659004578,0.3088628585114637,0.9519942534333301,1.8936032921009058,1.3760825891278858,0.5150718285853421,0.3052917048687611,0.9600194789383979,1.9102020939858777,1.3821006092126136,0.5164407043789933,0.3079225513411311,0.9563269440548543,1.9018622409225494,1.3790802155504043
2025-12-23T16:58:26.152414,GAT,1,2,64,2,2,0.0,0.001,0.0005,0.5262549155678927,0.3493152203646593,0.9271826338921558,1.8340577328122527,1.3542738765893156,0.5244704163623083,0.34823769999684684,0.9303140978816654,1.839883126369613,1.356422915749219,0.5225284893347618,0.347060427001388,0.9337294243693387,1.8462452517775396,1.358766076915942
2025-12-23T16:58:26.933340,GAT,2,0,64,2,2,0.0,0.0003,0.0,0.5098616928021817,0.3405397686028917,0.9690513295022889,1.9268773741112302,1.38812008634384,0.5081568054541028,0.3395305731680698,0.9714146579011443,1.9305575846116387,1.3894450635457447,0.5090579710144928,0.33995506083975596,0.970956054230949,1.9309841047218326,1.38959854084618
2025-12-23T16:58:27.702986,GAT,2,1,64,2,2,0.0,0.0003,0.0,0.5109209116587123,0.3471465073681382,0.9405011200935035,1.843345183597935,1.3576984877350107,0.5170684197711225,0.35149881489868556,0.9267591916240565,1.8144144144144143,1.3470020098034057,0.5115903069970391,0.3477685829056547,0.9380162069502883,1.837229234844943,1.3554442942610896
2025-12-23T16:58:28.471219,GAT,2,2,64,2,2,0.0,0.0003,0.0,0.47642353628693523,0.28090525907745395,1.0172273153390068,2.004529018590891,1.415813906765607,0.4742147552958364,0.27858235262456826,1.0210859508156807,2.0116873630387144,1.4183396500975056,0.4755819616246226,0.27982652658956647,1.0182331742475894,2.0058634459920133,1.4162850864116352
2025-12-23T16:58:29.241988,GAT,3,0,64,2,2,0.0,0.0003,0.0005,0.5057587415992987,0.3226114010065256,0.9491696698159151,1.8590264926463427,1.3634612178739602,0.5019235451667884,0.3180405315819958,0.9588507426345264,1.8803993182371561,1.3712765287268487,0.5027271310581268,0.3192446513330935,0.9566191366682251,1.8753116721209289,1.3694201956013825
2025-12-23T16:58:29.894219,GAT,3,1,64,2,2,0.0,0.0003,0.0005,0.47228986071880785,0.29376013322559413,1.0147560144151164,1.9888477646829648,1.4102651398524197,0.46768931093255417,0.2890962825133627,1.0224981738495251,2.002873143413684,1.4152290074096432,0.46908602150537637,0.29146596714772294,1.0196548231260714,1.9971365123889668,1.4132008039868103
2025-12-23T16:58:30.665239,GAT,3,2,64,2,2,0.0,0.0003,0.0005,0.5013453133179931,0.33617066308071,0.9851954661114967,1.9582770249704762,1.399384516482327,0.4943754565376187,0.3312624205372265,1.0000486973459946,1.9888970051132213,1.4102825976070261,0.4987630271744424,0.33444145835551464,0.9903379760397389,1.9685399824681016,1.4030466786490396
2025-12-23T16:58:31.441076,GAT,4,0,64,2,2,0.3,0.001,0.0,0.5222679458459141,0.33246894577498326,0.9359842212915165,1.8524885555663777,1.361061554657385,0.5150718285853421,0.32864819868022904,0.9493060628195763,1.8780618456294131,1.3704239656505621,0.5209599501324607,0.33231147930996596,0.9368669160043634,1.8525206482780114,1.3610733441949452
2025-12-23T16:58:31.758821,GAT,4,1,64,2,2,0.3,0.001,0.0,0.5172153501509691,0.3181675393156291,0.9506671861303204,1.8864322586928997,1.3734745205838002,0.5211589968346725,0.3215267270337054,0.9424884343803263,1.8697832968103238,1.3674001962886813,0.5137330528284245,0.31478004836309625,0.9571450833722923,1.898901355773726,1.3780062974361642
2025-12-23T16:58:32.418035,GAT,4,2,64,2,2,0.3,0.001,0.0,0.5431656865967834,0.35642705789803825,0.9032348393537626,1.7960358912548546,1.3401626361210248,0.5376673971268566,0.35228221365399354,0.9138056975894814,1.8167518870221573,1.3478693879683437,0.5409369825655012,0.3549742532024989,0.907879614298237,1.8055128080257135,1.34369371808672
